periodid,periodname,periodcode,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,MOH 731 Total Positive (Add HV02-10 - HV02-14) HV02-15,MOH 731 15-24 (F) HV01-47,MOH 731 15-24 (M) HV01-46,MOH 731 25+ (F) HV01-49,MOH 731 25+ (M) HV01-48,MOH 731 Known Exposure_at Penta 1 HV02-37,MOH 731 Known Positive at 1st ANC HV02-03,MOH 731 Mother-baby pairs_24mths HV02-51,MOH 731 On ART_10-14 (F) HV03-031,MOH 731 On ART_10-14(M) HV03-030,MOH 731 On ART_15-19 (F) HV03-033,MOH 731 On ART_15-19(M) HV03-032,MOH 731 On ART_20-24 (F) HV03-035,MOH 731 On ART_20-24(M) HV03-034,MOH 731 On ART_25+ (F) HV03-037,MOH 731 On ART_25+(M) HV03-036,MOH 731 Presumed TB_Total HV03-058,MOH 731 Screen for TB _1-9 HV03-052,MOH 731 Screen for TB _10-14 HV03-053,MOH 731 Screen for TB _15-19 HV03-054,MOH 731 Screen for TB _20-24 HV03-055,MOH 731 Screen for TB _25+ HV03-056,MOH 731 Screen for TB_Total HV03-057,MOH 731 Screen for TB_<1 HV03-051,MOH 731 Screen CaCx_New F18+ HV03-087,MOH 731 Start ART_10-14 (F) HV03-019,MOH 731 Start ART_10-14(M) HV03-018,MOH 731 Start ART_15-19 (F) HV03-021,MOH 731 Start ART_15-19(M) HV03-020,MOH 731 Start ART_20-24 (F) HV03-023,MOH 731 Start ART_20-24(M) HV03-022,MOH 731 Start ART_25+ (F) HV03-025,MOH 731 Start ART_25+(M) HV03-024
2021,2021,2021,KXM9VnhuLfP,Mwingi North Sub County,KE_SubCounty_3076,,35,153,105,277,255,42,16,27,642,750,705,668,758,222,17436,5961,176,1389,1393,1381,983,23398,28550,6,513,4,4,6,2,16,5,121,79
2021,2021,2021,svwbDnzhgik,Mwingi West Sub County,KE_SubCounty_3075,,35,38,32,99,113,5,25,12,369,407,473,264,595,107,9963,3315,37,599,754,720,660,12882,15620,5,110,1,1,3,,14,1,54,37
2021,2021,2021,jkG3zaihdSs,Nairobi County,KE_County_47,,6791,5420,3341,10269,10619,8297,5524,4512,19050,18630,27889,23552,64518,27283,1202228,605332,18992,22017,27624,43187,83552,1616009,1791983,541,42784,50,62,271,123,1538,422,7632,4024
2021,2021,2021,yZJJPoSGhY6,Naivasha Sub County,KE_SubCounty_3164,,403,248,210,694,1005,292,277,284,1085,1230,1388,1153,2991,1039,59304,27657,339,1552,2215,2411,3839,82866,92909,24,3004,4,2,22,5,74,19,405,252
2021,2021,2021,ob6SxuRcqU4,Nakuru County,KE_County_32,,2048,2207,1641,5281,5491,4332,1342,1265,7221,6693,8528,7286,15604,5777,315869,141201,3276,9746,12541,14565,20321,427569,484898,164,16666,28,28,92,20,421,104,2543,1476
2021,2021,2021,FBJ9Y11esHS,Nakuru East Sub County,KE_SubCounty_3156,,243,337,258,689,715,587,150,161,586,500,610,558,1786,612,34682,14375,455,771,1095,1104,2450,46543,51990,27,2815,2,1,6,5,51,19,323,183
2021,2021,2021,nwh9bXKykiS,Nakuru North Sub County,KE_SubCounty_3158,,155,123,167,265,556,99,103,100,495,468,534,384,912,301,18653,8649,226,786,800,785,1094,24107,27616,17,1169,2,5,6,,26,4,156,99
2021,2021,2021,KTayLusaU5I,Nakuru West Sub County,KE_SubCounty_3157,,420,454,353,1165,1300,244,268,250,1632,1551,2169,2076,4030,1993,81866,38093,974,1762,2656,3896,5662,112326,126316,13,2408,8,3,13,5,88,23,525,299
2021,2021,2021,e1J7R103h8I,Nambale Sub County,KE_SubCounty_2977,,105,21,16,48,59,1121,72,95,465,281,589,526,829,216,18052,6435,121,805,741,1108,1035,24325,28017,3,705,,1,3,1,22,3,108,43
2021,2021,2021,t0J75eHKxz5,Nandi County,KE_County_29,,401,836,700,1608,1357,284,311,267,1960,1973,2792,2456,3689,1595,83382,36427,875,2743,3215,4205,4231,93434,107964,77,2478,10,3,25,5,81,15,520,346
2021,2021,2021,W6Err8cQf5J,Nandi Hills Sub County,KE_SubCounty_3170,,61,215,215,456,157,48,59,38,285,265,248,290,427,173,11899,6265,65,487,510,479,548,16787,18866,6,579,1,2,3,,19,1,85,48
2021,2021,2021,zGJ7QQlAMYD,Narok Central Sub County,3274,,109,140,120,316,354,64,66,66,386,361,500,407,926,231,15885,8687,39,573,639,796,1014,21730,24798,23,357,,2,8,2,39,3,175,98
2021,2021,2021,kqJ83J2D72s,Narok County,KE_County_33,,507,1715,1553,2907,3118,486,359,258,2325,2104,2451,1838,5102,1646,69966,32927,611,3817,3779,3542,5555,86985,103813,131,1366,10,4,40,5,134,26,714,393
2021,2021,2021,gZM3NbHaugk,Narok East Sub County,KE_SubCounty_3175,,47,54,32,86,121,39,30,25,149,172,142,85,397,42,5014,2400,41,400,293,218,400,6675,8008,22,170,,,4,,6,2,54,22
2021,2021,2021,fNROL0qm8De,Narok North Sub County,KE_SubCounty_3176,,28,33,13,50,69,,23,10,72,141,57,63,67,67,2103,1435,4,230,176,100,99,2717,3322,,38,,1,1,,1,3,34,21
2021,2021,2021,bnYzgzYe2Z7,Narok South Sub County,KE_SubCounty_3174,,89,403,418,602,877,202,63,61,475,453,463,382,740,353,13892,5811,255,892,877,796,927,18402,21911,17,199,6,,5,1,22,2,87,62
2021,2021,2021,ouA247cg58A,Narok West Sub County,KE_SubCounty_3173,,68,747,689,1287,1101,74,39,31,407,204,341,276,987,296,9505,3827,39,595,511,516,1149,11676,14448,7,94,2,,4,,19,4,148,54
2021,2021,2021,G6PJ5kFVAuO,Navakholo Sub County,KE_SubCounty_3018,,134,67,34,126,103,2084,77,75,555,485,468,351,786,103,14821,5112,95,1019,1010,798,849,18614,22349,19,1254,2,2,7,1,28,2,108,52
2021,2021,2021,EESGLsSLTqH,Ndaragwa Sub County,KE_SubCounty_3184,"Ndaragwa sub county is one among the five sub counties comprising The Nyandarua county. Ndaragwa is the constituency with a population of  103,603 in 2016 based on population projection of 92,626 in 2009 census.",58,52,29,180,154,13,43,33,248,256,285,375,343,112,9831,4306,20,437,495,663,448,14026,16009,19,172,1,,8,,17,1,82,37
2021,2021,2021,i2Y2fyNoFyZ,Ndhiwa Sub County,KE_SubCounty_2997,,961,170,153,186,138,772,951,841,4165,3917,3826,2467,11887,2581,130183,64066,2819,7000,7547,5861,13170,180744,215875,75,12885,15,6,68,9,258,33,694,390
2021,2021,2021,gSJXzH1DM75,Njoro Sub County,KE_SubCounty_3165,,185,152,131,506,256,514,119,98,563,673,707,656,1048,355,23937,10422,285,1151,1129,1247,1229,33354,38081,7,1397,3,3,6,1,40,3,236,156
2021,2021,2021,j6fqt5TYqPZ,North Horr Sub County,KE_SubCounty_3108,,2,,,,1,,6,,31,67,28,10,64,7,440,162,50,110,53,41,17,412,633,,,,,,,,,3,1
2021,2021,2021,kBQIjtWUBqj,Nyakach Sub County,KE_SubCounty_3062,,614,247,121,430,365,505,501,511,3383,3305,3799,3351,6721,1938,98984,48647,509,4166,6198,6478,8182,131908,157066,75,5763,11,10,55,8,90,10,477,352
2021,2021,2021,sr8WEz03EnP,Nyali Sub County,KE_SubCounty_3129,,326,267,217,640,896,147,216,202,692,746,890,573,2507,732,49741,21446,420,1379,1190,1354,2984,61501,68426,18,919,7,4,18,2,71,8,407,184
2021,2021,2021,uepLTG8wGWJ,Nyamira County,KE_County_46,,454,616,630,1041,1340,6997,348,200,3339,3175,4212,2807,7843,1872,113163,49945,3943,4271,5757,6300,8949,152853,178177,46,8223,9,9,61,13,206,22,941,588
2021,2021,2021,v5qbFUgfIoF,Nyamira North Sub County,KE_SubCounty_3180,,83,182,212,256,337,2820,60,22,692,769,1076,654,1941,387,24649,10715,745,1074,1353,1606,2184,33395,39624,12,2515,4,3,10,1,41,7,251,141
2021,2021,2021,cxjRPbvhjzr,Nyamira Sub County,KE_SubCounty_3181,,162,146,135,264,275,652,133,49,1009,888,1460,797,2238,545,35473,16650,1836,1137,1671,2069,2537,48422,55851,14,1767,3,2,25,3,60,3,261,175
2021,2021,2021,mYZacFNIB3h,Nyandarua County,KE_County_18,,409,306,201,858,816,1003,248,247,1723,1726,2689,2205,2906,1435,69250,31108,324,2128,3272,4719,4175,96763,111060,56,2039,4,1,23,8,78,15,520,311
2021,2021,2021,iRK9uABUTVZ,Nyando Sub County,KE_SubCounty_3064,,686,260,166,430,333,441,563,579,3919,3478,3408,2592,9646,2056,103030,51747,903,4933,7209,5864,11444,151599,181116,73,3902,6,9,27,4,135,26,460,286
2021,2021,2021,fFh3beH29fD,Nyaribari Chache Sub County,KE_SubCounty_3055,,176,278,197,648,468,2194,114,157,865,565,1139,870,2465,595,36507,16039,165,1143,1167,1749,3967,36571,44607,10,1278,1,3,11,6,46,11,168,101
2021,2021,2021,A6Sj8RumZ0m,Nyaribari Masaba Sub County,KE_SubCounty_3056,,88,296,216,383,389,2917,49,51,551,506,686,425,1438,270,20271,8086,347,827,1009,1084,1685,27940,32562,17,890,4,4,10,1,26,4,137,67
2021,2021,2021,D2lsuEzZAJP,Nyatike Sub County,KE_SubCounty_3121,,1103,427,299,455,519,2040,947,977,4694,4757,4720,2851,12212,2432,140266,73650,986,6164,8757,6829,13636,198540,234068,95,7751,10,7,65,4,224,27,566,390
2021,2021,2021,GXnD5lHeanK,Nyeri Central Sub County,KE_SubCounty_3189,,136,310,257,756,632,2060,103,158,455,483,932,1203,1561,997,47415,21389,431,614,884,2032,2379,64519,70440,12,1864,1,3,4,,27,8,191,135
2021,2021,2021,ptWVfaCIdVx,Nyeri County,KE_County_19,,398,597,488,1960,1800,6725,296,392,1884,2259,4088,4067,4909,2994,138830,62270,898,2310,4070,8011,7683,195952,218069,44,5181,5,9,9,3,69,16,575,396
2021,2021,2021,dd7jowvUO95,Nyeri South Sub County,KE_SubCounty_3191,,39,32,26,87,99,694,32,33,219,250,451,323,548,327,13220,5671,55,228,468,770,878,18882,21240,14,811,,1,1,1,2,,39,31
2021,2021,2021,fVSw60UAC3W,Oljoroorok Sub County,KE_SubCounty_3185,"Oljoroorok is one of the five Sub counties in Nyandarua County. It has a population of 97508 FY 2017/2018 as per 2009 pn, census",58,41,40,140,122,12,28,20,201,167,318,236,293,105,7299,2570,3,218,353,542,395,9735,11250,7,235,,,1,,10,5,83,44
2021,2021,2021,Lm9RMwhIu3G,Olkalou Sub County,KE_SubCounty_3186,,83,97,58,219,180,78,39,83,320,386,761,550,645,306,17341,7626,120,540,705,1310,951,24902,28453,20,618,1,,,3,17,3,114,65
2021,2021,2021,SCbMzaOeTuR,Pokot Central Sub County,KE_SubCounty_3246,,6,137,119,171,266,,6,4,45,55,77,40,113,6,1843,940,27,93,98,112,115,2712,3130,,98,,,2,1,2,2,22,23
2021,2021,2021,YXpHG1Ez8V2,Pokot North Sub County,KE_SubCounty_3245,,2,3,8,,6,,3,2,1,24,15,,38,18,479,290,8,10,13,18,57,554,654,,,,,,,4,2,5,8
2021,2021,2021,u2zJahNiSP5,Pokot South Sub County,KE_SubCounty_3244,,16,20,31,20,17,2,9,4,8,16,40,27,45,,745,246,18,46,12,44,35,574,686,,,,,1,1,4,,19,15
2021,2021,2021,hJf4rt7cvI6,Rabai Sub County,KE_SubCounty_3044,,39,63,15,230,121,3,23,22,194,134,88,78,242,27,5007,1483,24,320,323,154,261,6362,7420,,77,,,1,,5,,45,19
2021,2021,2021,BzFBYZhF5fx,Rachuonyo East Sub County,KE_SubCounty_3001,Sub County,443,347,304,600,604,343,379,385,2412,2381,2699,1884,4984,985,68201,32025,1074,2604,3605,3498,4817,80011,94565,30,9121,13,4,35,4,123,13,444,313
2021,2021,2021,fmsyW02tPng,Rachuonyo North  Sub County,KE_SubCounty_3000,,768,150,107,145,225,786,704,706,5515,4682,6387,3716,10332,2498,139083,69163,1473,5825,8604,7675,11360,171712,205104,57,16310,20,13,55,11,250,27,787,555
2021,2021,2021,NhsAMiaS0TD,Rachuonyo South Sub County,KE_SubCounty_3002,,612,96,85,184,227,315,483,472,2638,2728,3003,1884,5653,1350,80945,40021,728,3238,4524,4272,6470,109508,128044,44,4154,8,4,37,3,126,21,393,248
2021,2021,2021,iK2Jk2AxhlD,Rangwe Sub County,KE_SubCounty_2999,Sub County,561,181,175,234,325,279,498,482,3447,2959,2987,2024,6851,1261,89426,43764,958,4326,5616,4239,7270,114109,135609,46,7156,20,16,41,6,155,23,543,412
2021,2021,2021,XcRpb1xsM64,Rarieda Sub County,KE_SubCounty_3200,,819,723,668,1138,1175,655,694,701,4136,4122,4010,2885,7355,1817,115500,60344,1812,5669,8085,6723,9012,172809,202346,48,10753,5,6,39,4,130,15,512,295
2021,2021,2021,OK0hW8DFHq3,Rongai Sub County,KE_SubCounty_3159,,93,116,107,78,109,33,63,74,437,345,461,316,862,154,15988,6624,227,691,718,758,1148,20367,23704,24,597,2,,7,,23,4,159,74
2021,2021,2021,fT37q3rXQ35,Rongo Sub County,KE_SubCounty_3126,,628,566,439,634,824,1172,510,481,2917,2549,2759,1540,8173,1464,80287,37763,374,3230,4986,3860,8710,104190,125045,69,6108,5,6,29,1,104,10,333,239
2021,2021,2021,j7GpbairCOi,Roysambu Sub County,KE_SubCounty_3150,,197,81,87,358,246,362,119,131,969,995,877,760,2188,843,30359,11563,1832,665,637,850,2719,39929,44915,116,1837,2,1,11,4,48,24,386,155
2021,2021,2021,Cc8uEFkzfVf,Ruaraka Sub County,KE_SubCounty_3148,,669,208,97,461,352,581,513,722,948,916,1159,1063,4344,926,79463,43658,1235,2002,1835,2293,5182,105627,117009,70,3458,2,2,14,3,122,17,476,257
2021,2021,2021,TPRNJqSm4lK,Ruiru Sub County,KE_SubCounty_3036,,283,83,276,301,254,449,170,265,424,458,648,510,3094,781,39916,16543,590,826,912,1229,3853,53694,60555,41,1477,2,,8,2,77,15,303,119
2021,2021,2021,kMSLkN4nsRl,Runyenjes Sub County,KE_SubCounty_2986,,106,58,23,141,128,910,72,82,535,643,757,698,963,488,22782,10024,145,402,676,836,977,21195,24496,17,959,,,2,1,20,,127,61
2021,2021,2021,urtJSF5jcBC,Sabatia Sub County,KE_SubCounty_3236,,93,48,23,84,50,2110,50,70,562,492,581,419,920,375,15182,6796,60,804,890,878,1156,20344,24072,1,437,4,4,5,,25,9,137,77
2021,2021,2021,y2M16lesMsF,Saboti Sub County,KE_SubCounty_3217,,162,54,23,116,90,1482,90,74,414,258,498,205,1441,633,12928,5778,575,827,611,658,1794,15279,19207,48,937,3,2,17,1,35,7,225,120
2021,2021,2021,WILszL634oZ,Saku Sub County,KE_SubCounty_3107,,19,4,1,7,29,4,15,,71,132,118,117,188,47,3739,1923,83,200,200,238,227,5540,6459,17,22,,,2,,5,,32,17
2021,2021,2021,EmQRGVtvWy3,Samburu Central Sub County,KE_SubCounty_3199,,52,270,211,302,371,48,28,26,254,310,307,219,382,128,7126,3358,153,426,464,450,424,8416,10186,6,432,3,1,6,4,22,2,124,69
2021,2021,2021,o36zCRjSd4G,Samburu County,KE_County_25,,93,557,407,690,817,57,93,32,363,594,486,358,817,219,12876,5546,386,979,964,928,1200,15623,19757,63,720,4,4,11,5,39,6,219,120
2021,2021,2021,ldZ10N9unC9,Samburu East Sub County,KE_SubCounty_3197,,37,204,123,273,265,8,61,6,84,228,137,73,305,50,3992,1412,200,416,431,374,596,4874,6748,57,191,1,2,3,1,12,2,67,30
2021,2021,2021,E2DGjZRlwbY,Samburu North Sub County,KE_SubCounty_3198,,4,83,73,115,181,1,4,,25,56,42,66,130,41,1758,776,33,137,69,104,180,2333,2823,,97,,1,2,,5,2,28,21
2021,2021,2021,TnCu7j4XNj6,Samburu Sub County,,,60,,,2,2,21,41,22,268,229,146,134,421,85,8850,2675,92,726,413,243,425,8509,10346,,432,,2,4,,11,2,75,34
2021,2021,2021,NHRktMsAkO1,Samia Sub County,KE_SubCounty_2974,,200,133,137,397,468,1735,162,156,655,853,884,620,1503,330,34625,17393,196,1050,915,915,1321,30664,34920,55,877,1,,11,,21,3,167,99
2021,2021,2021,LRNmnMw1fBs,Seme Sub County,KE_SubCounty_3065,,483,285,183,310,285,204,405,447,2285,2449,2244,1435,4283,791,71190,36598,839,3315,4452,3446,4763,102359,118380,45,3127,5,,27,3,64,4,323,188
2021,2021,2021,sjlSPeRgl7d,Shinyalu Sub County,KE_SubCounty_3012,,217,83,51,157,225,2703,155,176,1491,1442,1899,1323,2194,811,49116,22097,1581,1617,2350,2521,2490,59888,68888,23,2291,1,3,21,1,49,10,211,151
2021,2021,2021,u4t9H8XyU9P,Siaya County,KE_County_41,,4816,3972,3023,6586,7068,3762,4111,3977,21833,19626,19487,13775,41705,8786,662227,352782,11285,30525,40623,32529,49629,996449,1149371,255,38454,42,28,203,23,793,125,3268,2224
2021,2021,2021,ScLzA7tQxrH,Sigowet/Soin Sub County,KE_SubCounty_3023,,108,248,265,673,742,14,76,128,183,260,291,188,931,274,10039,4628,201,503,381,415,993,12602,14914,20,205,,,5,,26,3,100,52
2021,2021,2021,whWfFA9D7td,Sirisia Sub County,KE_SubCounty_2971,,106,22,9,33,33,1532,70,51,373,493,427,408,927,343,14896,5548,71,509,666,535,1046,16316,19097,21,707,1,2,12,2,22,1,104,54
2021,2021,2021,KyuSYunELJI,Sotik Sub County,KE_SubCounty_2963,,129,72,87,204,172,132,78,67,458,443,335,266,1091,335,15720,6606,426,726,898,595,1476,21545,25242,2,422,1,,6,1,22,3,105,66
2021,2021,2021,WHG67QCDRS9,South Mugirango Sub County,KE_SubCounty_3060,,175,340,256,479,450,493,122,118,1105,1088,1668,648,3142,707,31415,14181,1928,1352,2166,2284,3827,45040,54687,18,1206,6,,28,,43,13,170,93
2021,2021,2021,lmr1q6dTaso,Soy Sub County,KE_SubCounty_3232,,162,58,44,151,145,3278,112,108,815,780,938,731,1354,446,25685,9841,68,957,1522,1439,1180,20548,25651,5,561,3,,6,3,34,9,156,99
2021,2021,2021,nKHlZyN0lt9,Starehe Sub County,KE_SubCounty_3140,,240,212,286,937,1081,177,263,209,608,584,895,996,2582,3462,74370,50036,968,900,1105,1930,7829,121166,132929,17,2669,2,1,9,21,90,141,555,521
2021,2021,2021,mCGytMcMf6y,Suba North Sub County,KE_SubCounty_2996,,512,188,94,284,333,390,473,385,2479,2259,2619,1811,7013,1632,76594,40734,765,3250,4681,4414,8520,116039,136849,44,9966,6,4,26,4,143,16,425,334
2021,2021,2021,HoRW5aISmiD,Suba South Sub County,KE_SubCounty_2995,,648,39,20,59,60,1085,583,410,2678,2489,2872,1717,7002,1402,79917,45895,1630,3500,4989,4442,8085,121226,142336,83,10947,12,6,50,8,170,27,498,334
2021,2021,2021,MYSShwNcjzb,Suba West Sub County,3265,,127,81,55,47,64,86,120,99,590,552,597,485,1961,688,21011,14087,216,692,1121,1082,2598,32759,38326,56,1475,3,5,6,1,46,15,200,223
2021,2021,2021,zQEuNRaPYgE,Subukia Sub County,KE_SubCounty_3160,,59,95,80,178,233,300,40,25,250,230,210,219,408,109,7983,3895,59,331,388,324,538,9581,11175,13,362,,3,2,,10,1,60,42
2021,2021,2021,m1X5Chs8cRL,Suguta Sub county,,,2,7,,,5,,7,,,,26,,11,3,209,95,,,1,24,,149,174,,,,,,,,,2,2
2021,2021,2021,nHEr5EciFh0,Suna East Sub County,KE_SubCounty_3124,,550,392,329,643,660,3382,455,558,2648,2385,3162,1923,6699,1180,91487,45209,509,3472,4669,4730,7417,127465,147850,47,5941,11,5,35,2,101,12,367,233
2021,2021,2021,VtuwXD7O1O9,Suna West Sub County,KE_SubCounty_3123,,528,415,254,508,595,2722,415,402,1071,1059,1435,502,4968,499,44205,18421,489,2548,2022,1730,5114,59806,71248,28,2437,4,3,34,1,105,17,311,147
2021,2021,2021,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,251,243,140,673,595,141,176,126,1009,969,1467,1165,2173,1150,47382,20193,373,1476,1697,2435,3270,61192,70093,40,1686,,3,22,2,53,9,303,179
2021,2021,2021,JsH2bnvNt2d,Tana River County,KE_County_4,,80,116,65,137,188,22,54,1,280,275,281,126,515,151,8488,3478,643,275,538,314,352,7786,9131,,744,3,2,3,,13,3,78,42
2021,2021,2021,jNzRdAwjaQ1,Taveta Sub County,KE_SubCounty_3209,,96,99,81,273,265,40,60,23,250,258,335,219,519,315,12198,4797,49,311,386,454,696,14206,16061,8,630,,2,10,,16,2,83,47
2021,2021,2021,iyOe3zltlp6,Teso Central Sub County,3276,,59,64,49,133,147,1439,30,48,368,353,701,377,894,252,14979,6939,106,551,688,1052,1158,20457,23916,10,328,,,4,,17,2,84,38
2021,2021,2021,GpEIlwz3FvT,Teso North Sub County,KE_SubCounty_2979,,120,160,97,547,419,2536,78,109,517,528,734,672,1022,199,23808,10396,341,911,1035,1404,1158,28047,32575,20,873,3,2,5,3,24,,150,97
2021,2021,2021,EhchjCHkhJ9,Teso South Sub County,KE_SubCounty_2978,,59,51,41,149,133,560,39,47,298,310,339,284,407,82,13354,6596,97,421,585,608,443,19156,21224,8,444,2,,2,,12,2,75,45
2021,2021,2021,YT3tecc4atw,Tetu Sub County,KE_SubCounty_3196,,27,31,32,120,105,860,21,18,110,90,260,149,194,39,5009,2480,24,82,200,409,233,7469,8393,,189,,,,,2,,27,20
2021,2021,2021,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,218,175,325,442,479,185,148,140,1390,951,1644,1642,2832,1460,52814,24819,617,1279,1917,2759,3516,65377,75305,49,980,1,2,19,3,47,9,327,198
2021,2021,2021,ZNXf7qiVh3t,Tharaka North Sub County,KE_SubCounty_3212,,12,13,17,20,23,19,6,4,47,59,98,11,145,25,1356,699,38,61,107,112,135,1953,2368,,1,,1,3,,3,,19,8
2021,2021,2021,Yz1V5Cx8CO2,Tharaka South Sub County,KE_SubCounty_3211,,28,12,145,15,37,59,25,9,329,124,268,285,464,281,9374,4045,212,475,380,459,480,11566,13784,13,207,,,1,1,9,3,60,32
2021,2021,2021,YZAZ1a9MIvX,Thika Town Sub County,KE_SubCounty_3037,,346,412,496,577,566,211,247,273,1178,1131,1621,1882,3029,1953,75149,33304,173,1587,2117,3324,4668,99198,109872,26,4510,2,3,16,2,86,37,436,237
2021,2021,2021,st4v8xfqgJf,Tiaty East Sub County,KE_SubCounty_2958,,1,2,1,19,56,,1,,10,,1,,,,261,127,42,,1,,1,90,92,,,,,,,,,3,3
2021,2021,2021,Mk4bMOSMRTB,Tiaty West Sub County,KE_SubCounty_3253,,5,24,19,36,19,,1,8,,,29,,4,24,393,243,12,62,,29,28,615,734,,,,,,,1,,6,5
2021,2021,2021,NIVPdmQjQKg,Tigania Central Sub County,KE_SubCounty_3261,,10,6,,12,30,3,40,27,89,132,77,110,94,38,2275,922,637,122,111,80,74,1588,1988,2,20,,2,1,1,3,2,33,17
2021,2021,2021,U3lGZ71W9Te,Tigania East Sub County,KE_SubCounty_3114,,10,5,4,10,33,10,74,13,219,192,267,174,285,155,6063,2391,681,193,309,343,390,7324,8692,,361,1,,4,1,5,,29,21
2021,2021,2021,Q4xAPhWUnYC,Tigania West Sub County,KE_SubCounty_3115,,32,103,92,136,117,3,14,22,862,719,1134,614,455,147,6488,3202,337,1027,1591,1770,626,9829,14849,6,170,,4,3,,8,1,42,35
2021,2021,2021,NPYRMdqrK6L,Tinderet Sub County,KE_SubCounty_3172,,44,41,77,110,158,10,30,21,192,228,311,216,406,130,5958,2411,68,325,413,522,521,8164,9969,24,388,,,3,,5,3,26,21
2021,2021,2021,orUwYD52An3,Tongaren Sub County,KE_SubCounty_2964,,166,40,34,96,97,2792,100,117,632,730,812,573,1156,281,21490,7711,124,1370,1350,1380,1418,28918,34460,24,979,3,4,16,2,33,6,200,104
2021,2021,2021,mThvosEflAU,Trans Nzoia County,KE_County_26,,768,586,414,1387,1373,9982,489,460,3154,3021,4057,3018,7333,2520,119309,51465,1155,5597,5547,6340,8022,106015,131663,140,6341,13,8,68,12,208,28,1124,673
2021,2021,2021,PGTkGnIAZuy,Transmara East Sub County,KE_SubCounty_3177,,33,111,101,121,169,11,45,13,272,279,260,112,450,130,6332,2533,49,315,499,304,455,6211,7805,33,319,1,,5,,15,1,54,46
2021,2021,2021,xAl2ixfcOFU,Transmara South Sub County,3275,,62,73,50,121,144,29,48,24,199,256,226,186,573,124,5468,2604,71,271,327,227,396,6349,7583,14,79,,1,2,1,13,3,71,32
2021,2021,2021,Nb6e34jNGAq,Transmara West Sub County,KE_SubCounty_3178,,71,154,130,324,283,67,45,28,365,238,462,327,962,403,11767,5630,113,541,457,585,1115,13225,15938,15,110,1,,11,1,19,8,91,58
2021,2021,2021,KuprsuBe1l0,Turbo Sub County,KE_SubCounty_3231,,302,218,139,496,465,3516,193,147,771,593,1251,971,1817,577,37835,14837,63,1139,1355,2171,2150,33403,41510,23,1026,2,,14,2,54,8,286,175
2021,2021,2021,zd8rhYqGowE,Turkana Central Sub County,KE_SubCounty_3223,,345,906,841,2726,1486,1873,263,190,1154,1195,1291,740,2769,922,28187,17848,618,2594,2087,1842,3373,40312,50261,54,918,8,3,38,8,104,35,378,323
2021,2021,2021,kphDeKClFch,Turkana County,KE_County_23,,645,2128,1860,4187,3256,2278,542,461,2354,2398,2168,1383,4775,1538,59133,36834,1773,5774,4346,3286,5731,86484,105509,141,1646,13,7,64,14,171,55,729,596
2021,2021,2021,dr8gOvVAdiE,Turkana East Sub County,KE_SubCounty_3220,,14,12,24,12,28,,31,7,62,58,39,46,112,19,1717,942,6,108,99,70,98,2254,2676,27,12,,,,,5,3,12,6
2021,2021,2021,mWpq607yRXh,Turkana North Sub County,KE_SubCounty_3225,,49,121,86,156,166,79,58,15,320,253,157,153,235,139,4584,2910,49,581,552,286,356,6864,8647,9,109,2,,2,1,3,3,52,41
2021,2021,2021,iTw0sFjlqZ2,Turkana South Sub County,KE_SubCounty_3221,,34,185,50,122,166,21,26,23,75,94,79,64,358,69,3155,1948,419,409,167,151,405,4971,5679,5,15,,1,4,,7,3,46,29
2021,2021,2021,HK5SUCMQmsw,Turkana West Sub County,KE_SubCounty_3224,,107,375,379,561,727,40,83,176,238,348,226,193,706,188,11139,6362,497,898,551,389,829,16527,19358,11,203,1,3,11,4,29,7,126,94
2021,2021,2021,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,1127,1193,925,3088,2659,12377,767,761,4432,4147,7628,6216,10110,5382,222517,107965,1720,6358,8367,13082,12438,232725,274967,145,7474,14,8,58,10,256,61,1488,989
2021,2021,2021,InECuIlzJGx,Ugenya Sub County,KE_SubCounty_3205,,399,369,228,583,651,285,332,415,1642,1930,1714,1217,3621,594,62890,31026,1437,2704,3409,2814,4084,91668,104716,37,2474,6,4,17,,76,9,317,204
2021,2021,2021,m9nsQ1MXlVU,Ugunja Sub County,KE_SubCounty_3204,,463,571,323,1073,948,347,382,336,2187,1909,2151,1348,4265,779,71073,35885,1180,2913,3916,3357,4910,102790,117926,40,2010,5,4,17,4,73,12,371,262
2021,2021,2021,fCInDXluNhx,Uriri Sub County,KE_SubCounty_3122,,536,294,216,352,397,2208,444,544,2468,2089,2447,1269,6929,1080,73078,35196,333,3665,4481,3638,7901,107616,127345,40,3042,3,2,29,3,100,5,307,187
2021,2021,2021,sANMZ3lpqGs,Vihiga County,KE_County_38,,642,558,389,1118,988,6611,455,570,3888,3137,4340,3753,6124,2119,119242,56355,797,5230,6357,7402,7554,165725,192340,85,11330,13,11,58,2,151,23,722,518
2021,2021,2021,OOF3UX4yOt7,Vihiga Sub County,KE_SubCounty_3237,,158,156,110,402,364,684,116,135,880,735,1345,1230,1487,622,32390,14331,128,1008,1342,2215,1857,43053,49502,28,1000,4,1,13,1,26,4,171,141
